target,sequence
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654
26,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146 -48.840000000000146 -64.26999999999998 -41.48000000000002
26,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024 -65.17000000000007 -42.38000000000011 -45.909999999999854
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002 -71.15999999999985 -48.36999999999989 -51.899999999999636 -57.5
26,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146 -48.840000000000146 -64.26999999999998 -41.48000000000002 -45.00999999999976
26,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024 -65.17000000000007 -42.38000000000011 -45.909999999999854 -51.51000000000022
26,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146 -48.840000000000146 -64.26999999999998 -41.48000000000002 -45.00999999999976 -50.61000000000013
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002 -71.15999999999985 -48.36999999999989 -51.899999999999636 -57.5 -61.210000000000036
26,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982
26,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024 -65.17000000000007 -42.38000000000011 -45.909999999999854 -51.51000000000022 -55.220000000000255
26,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146 -48.840000000000146 -64.26999999999998 -41.48000000000002 -45.00999999999976 -50.61000000000013 -54.320000000000164
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002 -71.15999999999985 -48.36999999999989 -51.899999999999636 -57.5 -61.210000000000036 -40.2199999999998
26,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024 -65.17000000000007 -42.38000000000011 -45.909999999999854 -51.51000000000022 -55.220000000000255 -34.23000000000002
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002 -71.15999999999985 -48.36999999999989 -51.899999999999636 -57.5 -61.210000000000036 -40.2199999999998 -61.529999999999745
26,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002
26,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75 -26.190000000000055 -30.769999999999982 -48.48999999999978 -46.590000000000146
26,0 5.989999999999782 1.9099999999998545 -2.7600000000002183 2.650000000000091 1.4299999999998363 -4.619999999999891 -2.8200000000001637 0.5 2.9099999999998545 2.2100000000000364 -5.010000000000218 -2.380000000000109 -1.4700000000002547 -1.0900000000001455 -14.309999999999945 -15.7800000000002 -15.650000000000091 -27.090000000000146 -31.670000000000073 -49.38999999999987 -47.49000000000024 -49.74000000000024
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854 -55.379999999999654 -53.48000000000002 -55.73000000000002 -71.15999999999985
26,0 0.900000000000091 6.889999999999873 2.8099999999999454 -1.8600000000001273 3.550000000000182 2.3299999999999272 -3.7199999999998 -1.9200000000000728 1.400000000000091 3.8099999999999454 3.1100000000001273 -4.110000000000127 -1.4800000000000182 -0.5700000000001637 -0.19000000000005457 -13.409999999999854 -14.88000000000011 -14.75
26,0 -4.079999999999927 -8.75 -3.3399999999996908 -4.559999999999945 -10.609999999999673 -8.809999999999945 -5.489999999999782 -3.0799999999999272 -3.7799999999997453 -11.0 -8.36999999999989 -7.460000000000036 -7.079999999999927 -20.299999999999727 -21.769999999999982 -21.639999999999873 -33.07999999999993 -37.659999999999854
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127 10.38000000000011 9.730000000000018 5.920000000000073
27,0 19.690000000000055 18.920000000000073 15.11999999999989 16.230000000000018 17.65000000000009 34.07999999999993 13.769999999999982 13.079999999999927 18.539999999999964 20.9699999999998 10.009999999999764 12.389999999999873 14.409999999999854 13.759999999999764 9.949999999999818 16.7199999999998 19.690000000000055 10.679999999999836 -7.579999999999927
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127 10.38000000000011
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002 12.740000000000236 15.170000000000073 4.210000000000036 6.5900000000001455 8.610000000000127
27,0 19.690000000000055 18.920000000000073 15.11999999999989 16.230000000000018 17.65000000000009 34.07999999999993 13.769999999999982 13.079999999999927 18.539999999999964 20.9699999999998 10.009999999999764 12.389999999999873 14.409999999999854 13.759999999999764 9.949999999999818 16.7199999999998
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127 10.38000000000011 9.730000000000018 5.920000000000073 12.690000000000055 15.66000000000031
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002 12.740000000000236 15.170000000000073
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018
27,0 19.690000000000055 18.920000000000073 15.11999999999989 16.230000000000018 17.65000000000009 34.07999999999993 13.769999999999982 13.079999999999927 18.539999999999964 20.9699999999998 10.009999999999764 12.389999999999873 14.409999999999854 13.759999999999764 9.949999999999818 16.7199999999998 19.690000000000055 10.679999999999836 -7.579999999999927 -6.470000000000255
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002 12.740000000000236 15.170000000000073 4.210000000000036 6.5900000000001455 8.610000000000127 7.960000000000036
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127 10.38000000000011 9.730000000000018
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127 10.38000000000011 9.730000000000018 5.920000000000073 12.690000000000055 15.66000000000031 6.650000000000091
27,0 19.690000000000055 18.920000000000073 15.11999999999989 16.230000000000018 17.65000000000009 34.07999999999993 13.769999999999982 13.079999999999927 18.539999999999964 20.9699999999998 10.009999999999764 12.389999999999873 14.409999999999854 13.759999999999764 9.949999999999818 16.7199999999998 19.690000000000055
27,0 19.690000000000055 18.920000000000073 15.11999999999989 16.230000000000018 17.65000000000009 34.07999999999993 13.769999999999982 13.079999999999927 18.539999999999964 20.9699999999998 10.009999999999764 12.389999999999873 14.409999999999854 13.759999999999764 9.949999999999818 16.7199999999998 19.690000000000055 10.679999999999836 -7.579999999999927 -6.470000000000255 -3.5599999999999454
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002 12.740000000000236 15.170000000000073 4.210000000000036 6.5900000000001455 8.610000000000127 7.960000000000036 4.150000000000091
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002 12.740000000000236 15.170000000000073 4.210000000000036
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127 10.38000000000011 9.730000000000018 5.920000000000073 12.690000000000055 15.66000000000031 6.650000000000091 -11.609999999999673
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002 12.740000000000236 15.170000000000073 4.210000000000036 6.5900000000001455 8.610000000000127 7.960000000000036 4.150000000000091 10.920000000000073
27,0 19.690000000000055 18.920000000000073 15.11999999999989 16.230000000000018 17.65000000000009 34.07999999999993 13.769999999999982 13.079999999999927 18.539999999999964 20.9699999999998 10.009999999999764 12.389999999999873 14.409999999999854 13.759999999999764 9.949999999999818 16.7199999999998 19.690000000000055 10.679999999999836 -7.579999999999927 -6.470000000000255 -3.5599999999999454 -4.309999999999945
27,0 19.690000000000055 18.920000000000073 15.11999999999989 16.230000000000018 17.65000000000009 34.07999999999993 13.769999999999982 13.079999999999927 18.539999999999964 20.9699999999998 10.009999999999764 12.389999999999873 14.409999999999854 13.759999999999764 9.949999999999818 16.7199999999998 19.690000000000055 10.679999999999836
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127 10.38000000000011 9.730000000000018 5.920000000000073 12.690000000000055 15.66000000000031 6.650000000000091 -11.609999999999673 -10.5
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002 12.740000000000236 15.170000000000073 4.210000000000036 6.5900000000001455
27,0 19.690000000000055 18.920000000000073 15.11999999999989 16.230000000000018 17.65000000000009 34.07999999999993 13.769999999999982 13.079999999999927 18.539999999999964 20.9699999999998 10.009999999999764 12.389999999999873 14.409999999999854 13.759999999999764 9.949999999999818 16.7199999999998 19.690000000000055 10.679999999999836 -7.579999999999927 -6.470000000000255 -3.5599999999999454 -4.309999999999945 -14.990000000000236
27,0 -15.429999999999836 7.360000000000127 3.830000000000382 -1.7699999999999818 -5.480000000000018 15.510000000000218 -5.799999999999727 13.890000000000327 13.120000000000346 9.320000000000164 10.430000000000291 11.850000000000364 28.2800000000002 7.970000000000255 7.2800000000002 12.740000000000236
27,0 -3.7100000000000364 17.2800000000002 -4.029999999999745 15.66000000000031 14.890000000000327 11.090000000000146 12.200000000000273 13.620000000000346 30.050000000000182 9.740000000000236 9.050000000000182 14.510000000000218 16.940000000000055 5.980000000000018 8.360000000000127 10.38000000000011 9.730000000000018 5.920000000000073 12.690000000000055
28,0 0.08999999999969077 5.2599999999997635 9.519999999999982 -1.8200000000001637 1.6099999999996726 4.579999999999927 16.039999999999964 11.779999999999745 13.009999999999764 16.159999999999854 11.359999999999673 7.289999999999964 19.289999999999964 13.190000000000055 14.929999999999836 4.629999999999654 10.879999999999654 10.029999999999745 12.009999999999764 -6.610000000000127 -7.070000000000164
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75 -11.739999999999782 -23.059999999999945 -23.34999999999991 -38.32999999999993 -45.58999999999969
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75 -11.86999999999989 -12.329999999999927 -19.08999999999969
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75 -11.739999999999782 -23.059999999999945 -23.34999999999991 -38.32999999999993 -45.58999999999969 -77.58999999999969
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75 -11.739999999999782
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75 -11.86999999999989 -12.329999999999927 -19.08999999999969 -5.279999999999745
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75 -11.739999999999782 -23.059999999999945 -23.34999999999991 -38.32999999999993 -45.58999999999969 -77.58999999999969 -75.75999999999976
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75 -11.739999999999782 -23.059999999999945 -23.34999999999991 -38.32999999999993 -45.58999999999969 -77.58999999999969 -75.75999999999976 -86.9399999999996
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75 -11.739999999999782 -23.059999999999945
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75 -11.86999999999989 -12.329999999999927 -19.08999999999969 -5.279999999999745 -2.519999999999982
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75 -11.86999999999989
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75 -11.86999999999989 -12.329999999999927 -19.08999999999969 -5.279999999999745 -2.519999999999982 -6.059999999999945
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75 -11.739999999999782 -23.059999999999945 -23.34999999999991
28,0 0.08999999999969077 5.2599999999997635 9.519999999999982 -1.8200000000001637 1.6099999999996726 4.579999999999927 16.039999999999964 11.779999999999745 13.009999999999764 16.159999999999854 11.359999999999673 7.289999999999964 19.289999999999964 13.190000000000055 14.929999999999836 4.629999999999654 10.879999999999654 10.029999999999745 12.009999999999764 -6.610000000000127 -7.070000000000164 -13.829999999999927 -0.01999999999998181 2.7399999999997817
28,0 5.170000000000073 9.430000000000291 -1.9099999999998545 1.5199999999999818 4.4900000000002365 15.950000000000273 11.690000000000055 12.920000000000073 16.070000000000164 11.269999999999982 7.200000000000273 19.200000000000273 13.100000000000364 14.840000000000146 4.539999999999964 10.789999999999964 9.940000000000055 11.920000000000073 -6.699999999999818 -7.1599999999998545 -13.919999999999618 -0.10999999999967258 2.650000000000091 -0.8899999999998727
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75 -11.86999999999989 -12.329999999999927 -19.08999999999969 -5.279999999999745 -2.519999999999982 -6.059999999999945 -9.539999999999964
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75 -11.86999999999989 -12.329999999999927
28,0 0.08999999999969077 5.2599999999997635 9.519999999999982 -1.8200000000001637 1.6099999999996726 4.579999999999927 16.039999999999964 11.779999999999745 13.009999999999764 16.159999999999854 11.359999999999673 7.289999999999964 19.289999999999964 13.190000000000055 14.929999999999836 4.629999999999654 10.879999999999654 10.029999999999745 12.009999999999764 -6.610000000000127 -7.070000000000164 -13.829999999999927 -0.01999999999998181 2.7399999999997817 -0.8000000000001819
28,0 5.170000000000073 9.430000000000291 -1.9099999999998545 1.5199999999999818 4.4900000000002365 15.950000000000273 11.690000000000055 12.920000000000073 16.070000000000164 11.269999999999982 7.200000000000273 19.200000000000273 13.100000000000364 14.840000000000146 4.539999999999964 10.789999999999964 9.940000000000055 11.920000000000073 -6.699999999999818 -7.1599999999998545 -13.919999999999618 -0.10999999999967258 2.650000000000091 -0.8899999999998727 -4.369999999999891
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75 -11.739999999999782 -23.059999999999945 -23.34999999999991 -38.32999999999993
28,0 4.260000000000218 -7.079999999999927 -3.650000000000091 -0.6799999999998363 10.7800000000002 6.519999999999982 7.75 10.900000000000091 6.099999999999909 2.0300000000002 14.0300000000002 7.930000000000291 9.670000000000073 -0.6300000000001091 5.619999999999891 4.769999999999982 6.75 -11.86999999999989 -12.329999999999927 -19.08999999999969 -5.279999999999745 -2.519999999999982 -6.059999999999945 -9.539999999999964 -6.940000000000055
28,0 6.25 5.400000000000091 7.380000000000109 -11.239999999999782 -11.699999999999818 -18.45999999999958 -4.649999999999636 -1.8899999999998727 -5.429999999999836 -8.909999999999854 -6.309999999999945 -7.0099999999997635 -0.45999999999958163 -10.319999999999709 -2.4699999999998 -11.709999999999582 -8.599999999999909 -13.75
28,0 0.08999999999969077 5.2599999999997635 9.519999999999982 -1.8200000000001637 1.6099999999996726 4.579999999999927 16.039999999999964 11.779999999999745 13.009999999999764 16.159999999999854 11.359999999999673 7.289999999999964 19.289999999999964 13.190000000000055 14.929999999999836 4.629999999999654 10.879999999999654 10.029999999999745 12.009999999999764 -6.610000000000127 -7.070000000000164 -13.829999999999927 -0.01999999999998181 2.7399999999997817 -0.8000000000001819 -4.2800000000002
