Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
6-Feb-18,40490,41000,39961,1894953,8850,766 838 136,-1.63%,3.1119,8.681156,11.519203
5-Feb-18,41161,41800,40541,2058020,8446,845 990 256,-1.59%,3.0612,8.539637,11.7101
2-Feb-18,41827,43054,41827,1615251,5818,684 462 420,-2.39%,3.0124,8.403663,11.899573
1-Feb-18,42850,43287,42500,1290594,4078,554 252 051,0.33%,2.9405,8.203034,12.190612
31-Jan-18,42710,43600,42356,1758205,5577,750 942 822,-2.04%,2.9501,8.229923,12.150782
30-Jan-18,43600,45997,43250,1471730,5853,645 748 285,-4.39%,2.8899,8.061927,12.403983
29-Jan-18,45600,45752,44613,1287968,4836,583 428 885,0.77%,2.7632,7.708333,12.972973
26-Jan-18,45250,45998,44572,1209265,5017,546 356 885,-1.78%,2.7845,7.767956,12.8734
25-Jan-18,46068,46100,44003,1910068,7037,868 168 217,4.84%,2.7351,7.630025,13.106117
24-Jan-18,43940,44392,43409,2630221,7232,1 157 528 651,0.43%,2.8675,7.999545,12.500711
23-Jan-18,43750,45089,43175,1805982,5797,795 187 566,-0.40%,2.88,8.034286,12.446657
22-Jan-18,43925,44292,43000,1515632,5741,664 476 873,0.17%,2.8685,8.002277,12.496444
19-Jan-18,43850,43938,42748,1600500,6761,698 232 004,0.80%,2.8734,8.015964,12.475107
18-Jan-18,43500,45650,43320,2618261,8958,1 147 029 198,-3.86%,2.8966,8.08046,12.375533
17-Jan-18,45247,45949,44646,1811528,6078,820 828 566,0.32%,2.7847,7.768471,12.872546
16-Jan-18,45104,45880,45095,1415474,5764,642 166 525,-1.81%,2.7935,7.7931,12.831863
15-Jan-18,45936,45936,44590,1045699,3573,475 983 873,2.54%,2.7429,7.651951,13.068563
12-Jan-18,44800,44894,43852,1114475,3960,495 178 525,2.17%,2.8125,7.845982,12.745377
11-Jan-18,43850,44379,43600,1082188,4360,475 630 353,-1.38%,2.8734,8.015964,12.475107
10-Jan-18,44463,44500,42971,1059241,4863,467 316 883,3.47%,2.8338,7.905449,12.649502
9-Jan-18,42971,43902,42759,665906,2702,287 873 618,-0.99%,2.9322,8.179935,12.225036
8-Jan-18,43400,43588,42155,705651,2826,303 783 787,0.97%,2.9032,8.099078,12.347084
5-Jan-18,42983,43131,42100,944815,2412,404 723 357,1.46%,2.9314,8.177652,12.22845
4-Jan-18,42365,42846,41820,1062993,5552,448 453 574,-0.32%,2.9742,8.296943,12.052632
3-Jan-18,42500,42547,41936,864245,4009,365 001 494,0.46%,2.9647,8.270588,12.091038
2-Jan-18,42307,42647,41957,780490,3377,330 314 747,-1.19%,2.9782,8.308318,12.036131
1-Jan-18,42818,42818,42818,0,0,0,0.00%,2.9427,8.209165,12.181507
29-Dec-17,42818,42818,41101,417751,1809,177 859 350,1.92%,2.9427,8.209164,12.181508
28-Dec-17,42011,42198,40801,469236,2944,196 085 046,0.49%,2.9992,8.366856,11.95192
27-Dec-17,41805,43000,40977,565676,2098,234 780 002,-0.20%,3.014,8.408085,11.893314
26-Dec-17,41887,41887,41887,0,0,0,0.00%,3.0081,8.391625,11.916643
25-Dec-17,41887,41887,41887,0,0,0,0.00%,3.0081,8.391625,11.916643
22-Dec-17,41887,41887,40773,349559,1712,144 883 837,1.42%,3.0081,8.391625,11.916643
21-Dec-17,41301,41301,40328,5536520,5096,2 272 024 596,2.21%,3.0508,8.51069,11.749929
20-Dec-17,40408,40894,40013,2747965,7033,1 114 352 522,1.02%,3.1182,8.698773,11.495875
19-Dec-17,40000,42225,39601,5911652,18728,2 375 651 476,-6.10%,3.15,8.7875,11.379801
18-Dec-17,42600,43676,42026,2049021,7172,883 838 104,-1.18%,2.9577,8.251174,12.119488
15-Dec-17,43110,43110,42211,2478991,7661,1 062 755 541,2.12%,2.9228,8.153561,12.26458
14-Dec-17,42216,43044,41842,1571077,5340,666 716 121,-1.79%,2.9847,8.326227,12.010242
