Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
8-Mar-18,10577,10608,10441,713477,2628,75 179 603,0.73%,4.0181,7.674861,13.029553
7-Mar-18,10500,10517,10391,1001708,2883,104 915 852,-0.17%,4.0475,7.731143,12.934698
6-Mar-18,10518,10519,10168,1397922,3285,145 740 070,2.32%,4.0406,7.717912,12.956872
5-Mar-18,10280,10294,9970,1115990,2873,114 583 647,1.28%,4.1341,7.896595,12.663686
2-Mar-18,10150,10203,9954,1163522,4638,117 924 984,-0.50%,4.1871,7.997734,12.503542
1-Mar-18,10201,10386,10190,1048151,3379,107 583 524,-1.14%,4.1662,7.957749,12.566367
28-Feb-18,10319,10390,10204,668534,2518,69 003 467,-0.47%,4.1185,7.866751,12.711729
27-Feb-18,10368,10401,10196,730242,1776,75 649 931,2.07%,4.0991,7.829572,12.772091
26-Feb-18,10158,10400,10158,1019307,2327,104 836 478,-0.98%,4.1838,7.991435,12.513397
23-Feb-18,10259,10381,10210,1623398,2988,167 228 728,0.93%,4.1426,7.91276,12.637816
22-Feb-18,10164,10223,10080,674103,1905,68 458 564,-0.26%,4.1813,7.986718,12.520788
21-Feb-18,10190,10242,10050,1206178,2329,122 478 277,0.01%,4.1707,7.96634,12.552817
20-Feb-18,10189,10203,10028,1274899,2025,129 325 856,0.33%,4.1711,7.967121,12.551585
19-Feb-18,10155,10200,10053,1085375,1825,110 176 285,0.16%,4.185,7.993796,12.509701
16-Feb-18,10139,10220,10087,1448941,2750,147 121 300,-0.60%,4.1916,8.006411,12.489991
15-Feb-18,10200,10232,9850,3035648,5818,306 943 988,3.55%,4.1666,7.958529,12.565135
14-Feb-18,9850,10049,9804,2537114,2908,250 656 303,-1.71%,4.3146,8.24132,12.133979
13-Feb-18,10021,10058,9825,1736512,3056,173 632 462,0.92%,4.241,8.100689,12.34463
12-Feb-18,9930,10150,9844,1825210,4349,181 913 973,-0.70%,4.2799,8.174924,12.232529
9-Feb-18,10000,10375,9932,4319853,5380,438 401 243,-3.86%,4.2499,8.1177,12.31876
8-Feb-18,10402,10495,9800,6255279,9545,650 421 810,2.99%,4.0857,7.80398,12.813974
7-Feb-18,10100,10100,9236,7789411,6553,760 934 197,7.46%,4.2078,8.037327,12.441948
6-Feb-18,9399,9399,8785,8200009,6900,759 100 837,3.12%,4.5217,8.63677,11.578403
5-Feb-18,9115,9400,9029,2094900,5164,191 550 336,-3.12%,4.6625,8.905869,11.22855
2-Feb-18,9409,9517,9378,1403337,3415,132 518 660,-0.57%,4.5168,8.627591,11.590722
1-Feb-18,9463,9524,9259,2077864,2160,196 170 139,1.47%,4.4911,8.578358,11.657243
31-Jan-18,9326,9415,9301,2799712,2518,261 354 211,-0.82%,4.557,8.704375,11.488476
30-Jan-18,9403,9525,9337,2415321,2720,227 262 433,-0.81%,4.5197,8.633096,11.58333
29-Jan-18,9480,9528,9432,1757481,1665,166 760 097,0.32%,4.483,8.562975,11.678185
26-Jan-18,9450,9467,9360,3023774,1434,285 384 408,0.02%,4.4972,8.590159,11.641228
25-Jan-18,9448,9503,9393,1695878,2107,159 861 226,-0.23%,4.4982,8.591977,11.638765
24-Jan-18,9470,9499,9324,2982951,1861,281 430 242,1.50%,4.4878,8.572017,11.665866
23-Jan-18,9330,9359,9246,1368835,2461,127 444 351,0.58%,4.5551,8.700643,11.493403
22-Jan-18,9276,9319,9134,1555830,2309,143 483 216,0.00%,4.5816,8.751294,11.426882
19-Jan-18,9276,9313,9150,1779535,3387,164 778 519,0.98%,4.5816,8.751294,11.426882
18-Jan-18,9186,9203,9002,1506825,2044,137 999 341,0.50%,4.6265,8.837035,11.316013
17-Jan-18,9140,9165,9065,1440636,1981,131 648 538,0.11%,4.6498,8.88151,11.259347
16-Jan-18,9130,9225,8803,7637857,2128,698 770 307,-0.44%,4.6549,8.891238,11.247028
15-Jan-18,9170,9233,8954,636732,1017,58 363 643,-0.15%,4.6346,8.852454,11.296303
12-Jan-18,9184,9184,8992,610550,1092,55 636 218,1.20%,4.6275,8.838959,11.313549
11-Jan-18,9075,9100,8961,2444687,2067,220 767 290,1.62%,4.6831,8.945124,11.179275
10-Jan-18,8930,8965,8802,880594,1296,78 504 338,0.19%,4.7591,9.09037,11.000653
9-Jan-18,8913,9023,8767,814832,1164,72 685 631,-0.64%,4.7682,9.107708,10.979711
8-Jan-18,8970,9051,8950,1468309,1575,131 999 088,-0.88%,4.7379,9.049833,11.049928
5-Jan-18,9050,9112,8939,481820,1109,43 549 212,0.28%,4.696,8.969834,11.148478
4-Jan-18,9025,9072,8851,1207701,3492,108 824 704,0.06%,4.709,8.994681,11.117681
3-Jan-18,9020,9109,8989,965116,1645,86 930 644,0.00%,4.7116,8.999667,11.111522
2-Jan-18,9020,9084,8900,1122599,2162,101 203 208,0.49%,4.7116,8.999667,11.111522
1-Jan-18,8976,8976,8976,0,0,0,0.00%,4.7347,9.043783,11.05732
29-Dec-17,8976,9034,8856,344507,646,30 900 578,1.07%,4.7347,9.043783,11.057319
