Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
19-Nov-14,18504,18888,18300,323470,1777,60 407 376,-1.44%,3.12,7.167369,13.952121
18-Nov-14,18774,18774,18393,291469,1089,54 216 045,1.32%,3.0752,7.064291,14.155702
17-Nov-14,18530,18800,18394,231328,1720,42 914 793,-0.78%,3.1157,7.157312,13.971725
14-Nov-14,18675,18823,18614,189474,1857,35 442 999,-0.77%,3.0915,7.10174,14.081056
13-Nov-14,18819,18894,18619,135649,1055,25 477 587,1.34%,3.0678,7.047399,14.189632
12-Nov-14,18570,19200,18570,176324,1357,33 221 150,-3.19%,3.1089,7.141896,14.001885
11-Nov-14,19182,19312,18928,158767,1079,30 500 093,0.43%,3.0098,6.914034,14.463336
10-Nov-14,19100,19199,18800,267138,2037,50 762 257,0.87%,3.0227,6.943717,14.401508
7-Nov-14,18935,19160,18800,246946,2314,46 908 812,0.70%,3.049,7.004225,14.277097
6-Nov-14,18803,19000,18614,184963,1215,34 651 996,-0.90%,3.0704,7.053396,14.177568
5-Nov-14,18973,19051,18697,158383,1241,29 995 555,1.34%,3.0429,6.990197,14.305749
4-Nov-14,18723,19019,18430,308445,1618,58 000 384,0.61%,3.0835,7.083534,14.117248
3-Nov-14,18610,18700,18406,374319,2555,69 420 367,0.91%,3.1023,7.126545,14.032045
31-Oct-14,18442,18477,17955,429450,2799,78 695 182,3.38%,3.1305,7.191465,13.905372
30-Oct-14,17839,17955,17698,141571,1138,25 188 652,-0.42%,3.2363,7.434554,13.450707
29-Oct-14,17915,18374,17735,100731,724,18 020 891,0.65%,3.2226,7.403014,13.508011
28-Oct-14,17800,17903,17511,214929,1542,38 236 948,1.49%,3.2434,7.450843,13.421301
27-Oct-14,17539,18270,17439,152720,1139,27 049 929,-0.61%,3.2917,7.56172,13.224505
24-Oct-14,17646,17872,17603,183346,1598,32 459 478,-1.27%,3.2717,7.515868,13.305184
23-Oct-14,17873,17873,17388,279226,1336,49 160 468,0.72%,3.2302,7.420411,13.476343
22-Oct-14,17745,17933,17634,161087,1125,28 628 843,-0.28%,3.2535,7.473936,13.37983
21-Oct-14,17795,17871,17053,277737,1996,48 898 176,2.48%,3.2443,7.452936,13.417531
20-Oct-14,17364,17712,17216,276648,1748,48 211 148,-1.23%,3.3249,7.637929,13.092554
17-Oct-14,17580,17642,16994,508951,2117,89 319 423,3.42%,3.284,7.544084,13.255419
16-Oct-14,16999,17031,16271,743461,4857,124 461 033,2.35%,3.3963,7.80193,12.817342
15-Oct-14,16608,17225,16471,472037,3169,79 368 888,-3.44%,3.4762,7.985609,12.522526
14-Oct-14,17200,17318,17004,355792,2818,61 095 665,0.48%,3.3566,7.710756,12.968897
13-Oct-14,17117,17304,16799,300703,1314,51 541 354,0.00%,3.3729,7.748145,12.906315
10-Oct-14,17117,17119,16500,1164505,4552,197 388 899,0.69%,3.3729,7.748145,12.906315
9-Oct-14,17000,17507,17000,774011,3507,133 738 685,-1.73%,3.3961,7.801471,12.818096
8-Oct-14,17300,17544,17189,698942,3391,121 304 354,-2.08%,3.3372,7.666185,13.044298
7-Oct-14,17667,17982,17583,521362,3378,92 673 815,-1.71%,3.2679,7.506934,13.321018
6-Oct-14,17974,18123,17658,378885,1807,67 934 976,0.59%,3.212,7.378714,13.552498
3-Oct-14,17868,18073,17560,306150,1577,54 689 588,0.89%,3.2311,7.422487,13.472573
2-Oct-14,17710,18520,17710,318409,1595,57 572 468,-3.53%,3.2599,7.488707,13.35344
1-Oct-14,18358,18660,18300,391889,1264,72 405 202,-0.81%,3.1448,7.224371,13.842036
30-Sep-14,18508,18692,18300,269844,1347,49 892 736,-0.91%,3.1194,7.16582,13.955137
29-Sep-14,18678,18830,18460,178879,1001,33 413 906,-0.33%,3.091,7.1006,14.083318
26-Sep-14,18739,18743,18217,277493,1509,51 456 802,1.48%,3.0809,7.077485,14.129312
25-Sep-14,18465,19378,18465,373576,3161,70 206 310,-2.86%,3.1266,7.182507,13.922714
24-Sep-14,19009,19009,19009,0,0,0,0.00%,3.0371,6.976958,14.332894
23-Sep-14,19009,19600,18925,415245,2412,79 622 285,-2.52%,3.0371,6.976958,14.332894
22-Sep-14,19500,19777,19500,303154,1739,59 572 572,-0.89%,2.9607,6.801282,14.70311
19-Sep-14,19675,19813,19672,178987,752,35 284 885,0.60%,2.9343,6.740788,14.835061
18-Sep-14,19558,19725,19478,784815,1472,153 266 127,0.56%,2.9519,6.781113,14.746843
17-Sep-14,19450,19511,18971,466274,2131,90 307 033,2.23%,2.9683,6.818766,14.66541
16-Sep-14,19025,19184,18938,358994,1664,68 297 387,-0.73%,3.0346,6.971091,14.344958
15-Sep-14,19165,19165,18948,529400,2113,101 260 423,0.95%,3.0124,6.920167,14.450518
12-Sep-14,18985,19010,18695,425981,1790,80 396 751,1.32%,3.041,6.985778,14.314797
11-Sep-14,18737,18772,18446,119521,1651,22 318 792,0.47%,3.0812,7.078241,14.127804
10-Sep-14,18650,18706,18390,262518,2904,48 793 205,0.27%,3.0956,7.11126,14.062205
9-Sep-14,18600,18712,18400,598333,1535,111 575 207,0.44%,3.1039,7.130376,14.024505
8-Sep-14,18519,18519,17353,404366,1389,74 177 558,1.66%,3.1175,7.161564,13.963431
5-Sep-14,18216,18401,17991,327783,1158,59 733 553,-1.02%,3.1694,7.280687,13.734967
4-Sep-14,18403,18546,18226,145081,879,26 708 957,0.56%,3.1372,7.206705,13.875966
3-Sep-14,18300,18350,17846,236422,1179,42 955 397,1.89%,3.1548,7.247268,13.798304
2-Sep-14,17960,18183,17894,275410,1131,49 573 070,0.30%,3.2145,7.384465,13.541942
1-Sep-14,17907,18221,17900,248851,1259,44 668 819,-1.23%,3.2241,7.406322,13.501979
29-Aug-14,18130,18172,17901,444191,1709,80 216 578,-0.25%,3.1844,7.315223,13.670123
28-Aug-14,18175,18270,18089,247608,875,45 008 676,-0.41%,3.1765,7.297111,13.704053
27-Aug-14,18250,18491,18225,328624,2029,60 248 394,-0.33%,3.1635,7.267123,13.760603
26-Aug-14,18311,18390,18000,145903,1081,26 543 204,0.89%,3.1529,7.242914,13.806598
25-Aug-14,18150,18178,17750,103559,581,18 682 496,1.65%,3.1809,7.307163,13.685203
22-Aug-14,17855,18072,17787,236698,892,42 491 797,-0.89%,3.2334,7.427891,13.462771
21-Aug-14,18015,18165,17750,153040,1239,27 526 340,0.57%,3.2047,7.361921,13.583412
20-Aug-14,17913,17980,17750,206732,1375,36 895 735,0.73%,3.223,7.403841,13.506503
19-Aug-14,17784,18215,17761,238187,1504,42 663 677,-0.39%,3.2464,7.457546,13.409237
18-Aug-14,17854,18001,17797,107042,536,19 141 841,-0.25%,3.2336,7.428307,13.462017
15-Aug-14,17899,18100,17700,181408,1202,32 481 080,1.18%,3.2255,7.409632,13.495947
14-Aug-14,17690,17860,17690,294055,1827,52 293 036,-0.70%,3.2636,7.497174,13.33836
13-Aug-14,17815,18249,17779,343155,2040,61 730 001,-1.06%,3.2407,7.444569,13.432611
12-Aug-14,18006,18413,18000,171692,1266,31 190 261,-1.22%,3.2063,7.3656,13.576626
11-Aug-14,18228,18449,18118,198029,1208,36 280 970,1.12%,3.1673,7.275894,13.744015
8-Aug-14,18026,18127,17695,175069,1709,31 441 010,-0.69%,3.2028,7.357428,13.591706
7-Aug-14,18152,18526,17947,568071,2736,103 720 544,-1.25%,3.1805,7.306357,13.686711
6-Aug-14,18382,18664,18250,192269,1387,35 400 262,-1.26%,2.7931,6.351485,15.744349
5-Aug-14,18617,18870,18510,298980,1577,55 844 718,0.63%,2.7579,6.271311,15.945629
4-Aug-14,18500,18806,18353,332993,1718,61 759 049,0.21%,2.7753,6.310973,15.845417
1-Aug-14,18462,18884,18300,335047,1549,62 007 035,-1.93%,2.781,6.323963,15.81287
31-Jul-14,18825,19076,18767,292066,939,55 260 304,-0.92%,2.7274,6.202019,16.123783
30-Jul-14,19000,19473,18962,425155,2329,81 483 788,-2.06%,2.7023,6.144895,16.273672
29-Jul-14,19400,19658,19300,327911,1630,64 000 145,1.57%,2.6466,6.018196,16.616275
28-Jul-14,19100,19206,18901,196994,709,37 527 721,1.28%,2.6881,6.457068,15.486905
25-Jul-14,18858,19088,18802,174398,711,33 133 593,0.84%,2.7226,6.53993,15.290684
24-Jul-14,18700,18867,18507,187467,668,35 130 813,-0.01%,2.7456,6.595187,15.162572
23-Jul-14,18701,19056,18611,150363,624,28 135 371,-1.26%,2.7455,6.594835,15.163383
22-Jul-14,18939,19026,18605,209745,954,39 577 408,0.93%,2.711,6.511959,15.356361
21-Jul-14,18764,19244,18667,147028,674,27 591 934,-1.11%,2.7363,6.572692,15.214465
18-Jul-14,18974,19000,18655,213518,1312,40 328 481,-0.45%,2.706,6.499947,15.38474
17-Jul-14,19059,19480,18988,257253,1077,49 051 481,-1.96%,2.6939,6.470959,15.453661
16-Jul-14,19440,19528,19026,288881,1171,56 049 139,2.05%,2.6411,6.344136,15.762588
15-Jul-14,19050,19168,18851,217289,1160,41 376 090,0.53%,2.6952,6.474016,15.446363
14-Jul-14,18949,19088,18835,92969,409,17 608 970,-0.27%,2.7095,6.508523,15.364469
11-Jul-14,19000,19096,18674,282322,1054,53 501 449,2.15%,2.7023,6.491053,15.405822
10-Jul-14,18600,19061,18460,260975,1584,48 421 691,-1.38%,2.7604,6.630645,15.081489
9-Jul-14,18860,19050,18716,349754,1327,65 867 134,-1.48%,2.7223,6.539236,15.292305
8-Jul-14,19144,19346,18930,304893,1615,58 260 330,-1.03%,2.6819,6.442227,15.522582
7-Jul-14,19344,19543,19313,228738,1309,44 423 319,-0.89%,2.6542,6.37562,15.684748
4-Jul-14,19517,19800,19499,206097,925,40 356 296,-1.91%,2.6307,6.319106,15.825022
3-Jul-14,19898,20080,19501,183104,1211,36 363 816,1.01%,2.5803,6.19811,16.13395
2-Jul-14,19700,19801,19437,140989,744,27 720 665,0.51%,2.6063,6.260406,15.973405
1-Jul-14,19600,19667,19329,128328,652,25 042 882,1.09%,2.6195,6.292347,15.892321
30-Jun-14,19388,19412,19101,224292,1499,43 298 708,-0.31%,2.6482,6.361151,15.720425
27-Jun-14,19449,19624,19135,166953,641,32 307 825,-1.20%,2.6399,6.3412,15.769886
26-Jun-14,19686,19697,19281,223328,917,43 592 910,1.52%,2.6081,6.264858,15.962053
25-Jun-14,19391,19732,19242,191835,701,37 222 888,-1.07%,2.6478,6.360167,15.722857
24-Jun-14,19601,20023,19600,91134,476,17 918 983,-1.50%,2.6194,6.292026,15.893132
23-Jun-14,19900,20200,19706,233501,1398,46 321 193,-0.98%,2.5801,6.197487,16.135571
20-Jun-14,20097,20097,19861,577339,1447,115 719 632,1.04%,2.5548,6.136737,16.295305
19-Jun-14,19890,19934,19480,674910,1093,134 143 490,2.10%,2.5814,6.200603,16.127463
18-Jun-14,19480,19556,19243,190335,800,36 996 101,0.89%,2.6357,6.331109,15.795022
17-Jun-14,19309,19401,19145,246879,1959,47 593 855,-0.47%,2.659,6.387177,15.656369
16-Jun-14,19400,19400,19400,0,0,0,0.00%,2.6466,6.357216,15.730156
13-Jun-14,19400,19702,18871,335915,2329,64 741 094,0.77%,2.6466,6.357216,15.730155
12-Jun-14,19252,19341,19086,293234,1424,56 371 145,0.56%,2.6669,6.406088,15.610152
11-Jun-14,19145,19700,19145,388299,2314,74 794 852,-1.82%,2.6818,6.441891,15.523393
