Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
7-Oct-99,5590,5700,5510,265457,0,0,1.45%,0,6.5,15.384615
6-Oct-99,5510,5630,5510,277985,0,0,-2.48%,0,6.6,15.151515
5-Oct-99,5650,5750,5550,794138,0,0,2.36%,0,6.5,15.384615
4-Oct-99,5520,5550,5300,652602,0,0,4.15%,0,6.6,15.151515
1-Oct-99,5300,5380,5250,347100,0,0,0.00%,0,6.9,14.492754
30-Sep-99,5300,5300,5200,489174,0,0,1.73%,0,6.9,14.492754
29-Sep-99,5210,5350,5200,101042,0,0,-2.62%,0,7,14.285714
28-Sep-99,5350,5400,5350,446045,0,0,-0.93%,0,6.8,14.705882
27-Sep-99,5400,5400,5210,108265,0,0,2.66%,0,6.8,14.705882
24-Sep-99,5260,5260,5210,0,0,0,0.00%,0,6.9,14.492754
23-Sep-99,5260,5260,5210,414382,0,0,0.38%,0,6.9,14.492754
22-Sep-99,5240,5350,5240,473058,0,0,-3.32%,0,7,14.285714
21-Sep-99,5420,5500,5420,513510,0,0,-1.45%,0,6.7,14.925373
20-Sep-99,5500,5500,5460,42889,0,0,-0.54%,0,6.6,15.151515
17-Sep-99,5530,5550,5500,362021,0,0,0.18%,0,6.6,15.151515
16-Sep-99,5520,5650,5450,692383,0,0,-0.54%,0,6.6,15.151515
15-Sep-99,5550,5650,5380,223908,0,0,2.78%,0,6.6,15.151515
14-Sep-99,5400,5400,5300,337357,0,0,1.89%,0,6.8,14.705882
13-Sep-99,5300,5350,5250,121178,0,0,0.76%,0,6.9,14.492754
10-Sep-99,5260,5260,5050,748477,0,0,1.15%,0,6.9,14.492754
9-Sep-99,5200,5350,5150,248017,0,0,-3.17%,0,7,14.285714
8-Sep-99,5370,5530,5300,433442,0,0,-2.89%,0,6.8,14.705882
7-Sep-99,5530,5620,5510,182656,0,0,-1.25%,0,6.6,15.151515
6-Sep-99,5600,5600,5520,53800,0,0,1.08%,0,6.5,15.384615
3-Sep-99,5540,5580,5500,213358,0,0,0.18%,0,6.6,15.151515
2-Sep-99,5530,5600,5520,246195,0,0,-1.07%,0,6.6,15.151515
1-Sep-99,5590,5610,5580,59798,0,0,0.18%,0,6.5,15.384615
31-Aug-99,5580,5610,5580,159671,0,0,-1.59%,0,6.5,15.384615
30-Aug-99,5670,5690,5670,158403,0,0,0.53%,0,6.4,15.625
27-Aug-99,5640,5690,5600,169258,0,0,-0.88%,1.1,5.7,17.54386
26-Aug-99,5690,5800,5690,175885,0,0,-0.87%,1.1,5.6,17.857143
25-Aug-99,5740,5740,5560,105683,0,0,3.24%,1,5.6,17.857143
24-Aug-99,5560,5590,5520,270073,0,0,0.00%,1.1,5.7,17.54386
23-Aug-99,5560,5600,5550,310718,0,0,0.00%,1.1,5.7,17.54386
