Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
5-Sep-17,287709,291266,287393,1297782,9109,3 744 401 007,-0.57%,0.2016,0.875374,114.236949
4-Sep-17,289346,290307,287711,522560,5992,1 511 443 803,-1.15%,0.2005,0.870421,114.886897
1-Sep-17,292706,294782,291930,872499,8206,2 560 237 360,-0.41%,0.1982,0.86043,116.220919
31-Aug-17,293902,295804,290752,1409439,10796,4 134 041 973,0.50%,0.1973,0.856928,116.695882
30-Aug-17,292449,297394,291550,1433490,10077,4 212 770 210,0.31%,0.1983,0.861186,116.118942
29-Aug-17,291548,294249,289361,1298291,11573,3 786 822 459,-1.04%,0.1989,0.863849,115.761035
28-Aug-17,294605,296852,292568,840809,9111,2 480 935 207,-2.06%,0.1969,0.854885,116.974827
25-Aug-17,300800,303452,298803,639479,7213,1 927 806 383,-0.24%,0.1928,0.837276,119.434948
24-Aug-17,301525,302422,296104,1130700,12305,3 393 833 500,0.81%,0.1924,0.835264,119.722625
23-Aug-17,299102,299901,293340,1534112,13863,4 570 709 253,2.27%,0.1939,0.842032,118.7604
22-Aug-17,292450,293137,289309,1392622,12562,4 064 618 466,0.95%,0.1983,0.861183,116.11934
21-Aug-17,289687,292180,288416,1181082,10120,3 427 266 256,-0.04%,0.2002,0.869397,115.022205
18-Aug-17,289808,290189,286610,1065781,9496,3 083 375 561,0.47%,0.2001,0.869035,115.070216
17-Aug-17,288442,289908,286032,1402477,13491,4 045 730 021,-0.03%,0.2011,0.87315,114.527799
16-Aug-17,288524,292506,279315,2466135,17826,7 064 223 687,2.93%,0.201,0.872902,114.560337
15-Aug-17,280314,285037,280202,950749,8534,2 677 477 398,-1.41%,0.2069,0.898467,111.300675
14-Aug-17,284311,285449,281651,965912,8074,2 746 671 569,2.91%,0.204,0.885835,112.88785
11-Aug-17,276270,277358,272919,1131121,12943,3 109 290 892,-2.83%,0.2099,0.91162,109.694851
10-Aug-17,284311,292706,283757,1060894,10480,3 050 769 370,-1.73%,0.204,0.885835,112.88785
9-Aug-17,289308,289308,289308,0,0,0,0.00%,0.2005,0.870535,114.871826
8-Aug-17,289308,293206,288286,1810060,12336,5 252 986 266,0.44%,0.2005,0.870536,114.871821
7-Aug-17,288029,292806,287273,1667056,11697,4 822 257 427,1.63%,0.2014,0.874402,114.363922
4-Aug-17,283406,285810,281814,844223,9034,2 396 539 976,0.39%,0.2047,0.888665,112.528354
