Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
16-May-17,39723,39946,39602,654848,3911,260 252 394,-0.02%,2.6811,5.362888,18.64667
15-May-17,39732,40000,38700,648804,3541,257 992 294,0.71%,2.6805,5.361673,18.650894
12-May-17,39450,39795,39203,585141,2097,230 469 143,0.51%,2.6996,5.4,18.518519
11-May-17,39250,39664,39208,735027,2710,288 963 879,-0.38%,2.7134,5.427516,18.424635
10-May-17,39401,39611,39204,948731,2839,373 507 658,0.26%,2.703,5.406716,18.495517
9-May-17,39300,39501,39011,594314,2668,233 517 026,0.10%,2.7099,5.420611,18.448106
8-May-17,39261,39414,38800,484518,2540,190 115 652,0.65%,2.7126,5.425995,18.429799
5-May-17,39007,39802,38656,520457,3543,203 389 112,-1.50%,2.7303,5.461327,18.310567
4-May-17,39600,39959,39334,437597,2943,173 417 414,-0.75%,2.6894,5.379545,18.588931
3-May-17,39900,40446,39192,650679,3897,259 043 843,-0.51%,2.6692,5.339098,18.729756
2-May-17,40105,40602,40071,586046,3013,235 610 140,-0.72%,2.6555,5.311807,18.825987
1-May-17,40395,40395,40395,0,0,0,0.00%,2.6365,5.273673,18.962116
28-Apr-17,40395,40886,39500,823148,5715,332 035 021,1.75%,2.6365,5.273672,18.962118
27-Apr-17,39700,39700,39700,0,0,0,0.00%,2.6826,5.365995,18.635873
26-Apr-17,39700,40188,39503,649853,5007,258 076 124,-0.87%,2.6826,5.365995,18.635873
25-Apr-17,40048,40499,39646,404486,2496,161 790 032,-0.44%,2.6593,5.319367,18.79923
24-Apr-17,40225,40395,40011,579733,2341,233 212 229,0.87%,2.6476,5.29596,18.882317
21-Apr-17,39879,40255,39573,314934,1603,125 402 021,-0.41%,2.6706,5.341909,18.719899
20-Apr-17,40045,40550,39375,546335,2189,217 677 019,0.11%,2.6595,5.319765,18.797822
19-Apr-17,40000,40593,39693,576562,3084,230 864 634,-0.99%,2.6625,5.32575,18.776698
18-Apr-17,40400,40831,40110,908388,4192,367 458 351,-0.13%,2.6361,5.27302,18.964465
17-Apr-17,40452,40452,40452,0,0,0,0.00%,2.6328,5.266242,18.988873
14-Apr-17,40452,40452,40452,0,0,0,0.00%,2.6328,5.266242,18.988873
13-Apr-17,40452,40550,39428,726646,3313,291 090 089,2.57%,2.6327,5.266241,18.988875
12-Apr-17,39439,39510,38940,533333,3816,209 837 907,1.26%,2.7004,5.401506,18.513355
11-Apr-17,38950,39135,38401,1396439,4034,542 418 693,1.20%,2.7343,5.46932,18.28381
10-Apr-17,38490,39365,38247,1308912,4192,505 124 365,-1.98%,2.767,5.534684,18.067878
7-Apr-17,39268,39268,38500,649624,3938,252 718 200,1.42%,2.7121,5.425028,18.433085
6-Apr-17,38717,38729,37864,2146306,6324,822 732 569,0.07%,2.7507,5.502234,18.174436
5-Apr-17,38690,39765,38597,1351486,5652,528 829 887,-2.30%,2.7526,5.506074,18.161761
4-Apr-17,39600,39703,38914,1156626,3957,455 959 025,-0.13%,2.6894,5.379545,18.588931
