Date,Closing (c),High (c),Low (c),Volume,# Deals,Value (R),Move (%),DY,EY,PE
29-May-17,22167,22357,22015,369589,1558,81 754 286,-1.68%,2.1158,5.8551,17.079128
26-May-17,22545,22545,22182,468842,1541,105 162 970,0.49%,2.0803,5.756931,17.370368
25-May-17,22436,22505,22145,600413,2114,134 304 802,0.02%,2.0904,5.784899,17.286386
24-May-17,22432,22550,22150,1285457,3380,288 039 211,0.23%,2.0908,5.785931,17.283304
23-May-17,22380,22385,22062,989871,2555,220 614 259,1.04%,2.0956,5.799374,17.243239
22-May-17,22150,22299,22010,1120448,4310,248 141 349,0.34%,2.1174,5.859594,17.06603
19-May-17,22075,22381,22026,1314457,3642,291 090 956,-1.96%,2.1246,5.879502,17.008244
18-May-17,22517,22570,22226,979463,2704,220 132 235,0.60%,2.0829,5.764089,17.348794
17-May-17,22383,22700,22232,975659,3496,218 924 589,-0.54%,2.0953,5.798597,17.245551
16-May-17,22505,22766,22318,827326,2795,186 957 785,0.17%,2.084,5.767163,17.339549
15-May-17,22466,22600,22259,645077,1790,144 616 341,0.02%,2.0876,5.777174,17.3095
12-May-17,22461,22600,22409,477793,2016,107 411 309,-0.17%,2.0881,5.77846,17.305648
11-May-17,22500,22595,22306,1196067,3345,269 009 515,-0.42%,2.0844,5.768444,17.335696
10-May-17,22595,22634,22041,1248566,4369,279 305 734,2.47%,2.0757,5.744191,17.408891
9-May-17,22050,22153,21700,1429113,4950,312 728 514,1.39%,2.127,5.886168,16.988982
